4.931634147289847697e-03,4.931634147289847697e-03,4.743208151383252781e-03,4.743208151383252781e-03,6.229774038996667429e-03,6.229774038996667429e-03,6.284820029872830761e-03,6.284820029872830761e-03,4.851317818655110671e-03,4.851317818655110671e-03,7.536588460865939476e-03,7.536588460865939476e-03,5.592799304558863233e-03,5.592799304558863233e-03,5.678896747933229357e-03,5.678896747933229357e-03,4.942335120386089943e-03,4.942335120386089943e-03,5.510619474852034017e-03,5.510619474852034017e-03,4.440614555378259720e-03,4.440614555378259720e-03,7.461846571485218800e-03,7.461846571485218800e-03,5.606131256923836681e-03,5.606131256923836681e-03
4.931634147289847697e-03,4.931634147289847697e-03,4.743208151383252781e-03,4.743208151383252781e-03,6.229774038996667429e-03,6.229774038996667429e-03,6.284820029872830761e-03,6.284820029872830761e-03,4.851317818655110671e-03,4.851317818655110671e-03,7.536588460865939476e-03,7.536588460865939476e-03,5.592799304558863233e-03,5.592799304558863233e-03,5.678896747933229357e-03,5.678896747933229357e-03,4.942335120386089943e-03,4.942335120386089943e-03,5.510619474852034017e-03,5.510619474852034017e-03,4.440614555378259720e-03,4.440614555378259720e-03,7.461846571485218800e-03,7.461846571485218800e-03,5.606131256923836681e-03,5.606131256923836681e-03
5.802658707307752767e-03,5.802658707307752767e-03,6.612248092675237533e-03,6.612248092675237533e-03,5.329970971298260418e-03,5.329970971298260418e-03,4.369507048550469973e-03,4.369507048550469973e-03,7.248235123961230611e-03,7.248235123961230611e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.669837000892293651e-03,4.669837000892293651e-03
5.802658707307752767e-03,5.802658707307752767e-03,6.612248092675237533e-03,6.612248092675237533e-03,5.329970971298260418e-03,5.329970971298260418e-03,4.369507048550469973e-03,4.369507048550469973e-03,7.248235123961230611e-03,7.248235123961230611e-03,0.000000000000000000e+00,5.626340307757515292e-03,0.000000000000000000e+00,4.994617647231570229e-03,0.000000000000000000e+00,5.291503191784219066e-03,2.469869118076581903e-03,0.000000000000000000e+00,9.783400513471401504e-04,0.000000000000000000e+00,4.000963616891320754e-03,0.000000000000000000e+00,2.103086386609341867e-03,0.000000000000000000e+00,4.669837000892293651e-03,4.669837000892293651e-03
6.555895214595210477e-03,6.555895214595210477e-03,5.904355778149013995e-03,5.904355778149013995e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.238363546205731081e-03,7.238363546205731081e-03
6.555895214595210477e-03,6.555895214595210477e-03,5.904355778149013995e-03,5.904355778149013995e-03,0.000000000000000000e+00,7.363368461401050523e-03,0.000000000000000000e+00,1.091378814747027276e-03,0.000000000000000000e+00,1.050996281259160715e-03,0.000000000000000000e+00,-1.829086807056417739e-03,0.000000000000000000e+00,2.621324457815292475e-04,0.000000000000000000e+00,-2.553182614902592146e-03,-2.073103716789553679e-03,0.000000000000000000e+00,-3.924312535658430160e-04,0.000000000000000000e+00,-1.846437433028769344e-03,0.000000000000000000e+00,1.248608995072195658e-03,0.000000000000000000e+00,7.238363546205731081e-03,7.238363546205731081e-03
6.148843976147047932e-03,6.148843976147047932e-03,4.633307449810408242e-03,4.633307449810408242e-03,0.000000000000000000e+00,6.216617439395707122e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.296904451581970430e-03,-3.522153527815060411e-03,0.000000000000000000e+00,-3.015362938581634452e-03,0.000000000000000000e+00,1.077296372561934367e-03,0.000000000000000000e+00,4.181811456956060352e-03,0.000000000000000000e+00,3.474325795759616951e-03,0.000000000000000000e+00,4.896517031456869631e-03,4.896517031456869631e-03
6.148843976147047932e-03,6.148843976147047932e-03,4.633307449810408242e-03,4.633307449810408242e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.265230577885897918e-04,0.000000000000000000e+00,-4.746115428211757255e-03,0.000000000000000000e+00,-4.892437219590782538e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.896517031456869631e-03,4.896517031456869631e-03
5.096788191695143799e-03,5.096788191695143799e-03,5.601114400949296253e-03,5.601114400949296253e-03,0.000000000000000000e+00,6.957667277720918156e-03,0.000000000000000000e+00,3.884002210315229322e-03,0.000000000000000000e+00,-1.737750886258166609e-03,0.000000000000000000e+00,-2.416085988252885015e-03,-1.474956109083899389e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.672656670128315048e-03,1.644810389653704940e-04,0.000000000000000000e+00,5.027369679156993947e-03,5.027369679156993947e-03,7.441181929953762271e-03,7.441181929953762271e-03,3.446652521404756746e-03,3.446652521404756746e-03,7.107336077754280133e-03,7.107336077754280133e-03
5.096788191695143799e-03,5.096788191695143799e-03,5.601114400949296253e-03,5.601114400949296253e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.027369679156993947e-03,5.027369679156993947e-03,7.441181929953762271e-03,7.441181929953762271e-03,3.446652521404756746e-03,3.446652521404756746e-03,7.107336077754280133e-03,7.107336077754280133e-03
5.200484804412286791e-03,5.200484804412286791e-03,6.330968078621324047e-03,6.330968078621324047e-03,4.790324724832655152e-03,4.790324724832655152e-03,0.000000000000000000e+00,5.496594745903742897e-03,0.000000000000000000e+00,4.783338405233977277e-03,0.000000000000000000e+00,-7.288825177969301483e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.454856086943221834e-03,5.454856086943221834e-03,5.527358101380181604e-03,5.527358101380181604e-03,6.597433554993055622e-03,6.597433554993055622e-03,7.814596237618622737e-03,7.814596237618622737e-03
5.200484804412286791e-03,5.200484804412286791e-03,6.330968078621324047e-03,6.330968078621324047e-03,4.790324724832655152e-03,4.790324724832655152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.458852720324494562e-03,0.000000000000000000e+00,-1.050715827084192176e-03,0.000000000000000000e+00,5.250063549823500222e-03,0.000000000000000000e+00,5.454856086943221834e-03,5.454856086943221834e-03,5.527358101380181604e-03,5.527358101380181604e-03,6.597433554993055622e-03,6.597433554993055622e-03,7.814596237618622737e-03,7.814596237618622737e-03
4.051598463765907626e-03,4.051598463765907626e-03,4.976398889502838506e-03,4.976398889502838506e-03,5.607640492675387139e-03,5.607640492675387139e-03,4.707706229428728489e-03,4.707706229428728489e-03,0.000000000000000000e+00,4.265056021790257675e-03,0.000000000000000000e+00,2.847182185344773568e-03,0.000000000000000000e+00,-3.349396722062609501e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.107848080370980648e-03,7.107848080370980648e-03,3.539740455963129653e-03,3.539740455963129653e-03,6.811423576003859670e-03,6.811423576003859670e-03
4.051598463765907626e-03,4.051598463765907626e-03,4.976398889502838506e-03,4.976398889502838506e-03,5.607640492675387139e-03,5.607640492675387139e-03,4.707706229428728489e-03,4.707706229428728489e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.288634314661221431e-03,0.000000000000000000e+00,-3.096274948271211542e-04,0.000000000000000000e+00,3.034259450177801375e-03,0.000000000000000000e+00,7.107848080370980648e-03,7.107848080370980648e-03,3.539740455963129653e-03,3.539740455963129653e-03,6.811423576003859670e-03,6.811423576003859670e-03
5.764800229502934498e-03,5.764800229502934498e-03,5.758064427231664346e-03,5.758064427231664346e-03,6.999214649335195985e-03,6.999214649335195985e-03,8.384204620025103444e-03,8.384204620025103444e-03,6.729137944389668516e-03,6.729137944389668516e-03,0.000000000000000000e+00,4.725413519322462993e-03,0.000000000000000000e+00,1.376520424752123231e-03,0.000000000000000000e+00,-1.811435046536929820e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.056389048145239228e-03,6.056389048145239228e-03,6.248535681602344384e-03,6.248535681602344384e-03
5.764800229502934498e-03,5.764800229502934498e-03,5.758064427231664346e-03,5.758064427231664346e-03,6.999214649335195985e-03,6.999214649335195985e-03,8.384204620025103444e-03,8.384204620025103444e-03,6.729137944389668516e-03,6.729137944389668516e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.964692659616634446e-03,3.775066814745532749e-04,0.000000000000000000e+00,4.757632020051893659e-03,0.000000000000000000e+00,6.056389048145239228e-03,6.056389048145239228e-03,6.248535681602344384e-03,6.248535681602344384e-03
5.201399933282909067e-03,5.201399933282909067e-03,6.769510619605041170e-03,6.769510619605041170e-03,4.921133002039998657e-03,4.921133002039998657e-03,5.621544111150451710e-03,5.621544111150451710e-03,5.702283496884458756e-03,5.702283496884458756e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.762028788869681131e-03,-1.547076633672255820e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.906017049401968536e-03,3.906017049401968536e-03,4.879954741515367921e-03,4.879954741515367921e-03
5.201399933282909067e-03,5.201399933282909067e-03,6.769510619605041170e-03,6.769510619605041170e-03,4.921133002039998657e-03,4.921133002039998657e-03,5.621544111150451710e-03,5.621544111150451710e-03,5.702283496884458756e-03,5.702283496884458756e-03,0.000000000000000000e+00,4.714812904583645485e-03,0.000000000000000000e+00,-1.109533003678291399e-03,0.000000000000000000e+00,-2.784812676225013276e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.464880145271273394e-03,0.000000000000000000e+00,3.906017049401968536e-03,3.906017049401968536e-03,4.879954741515367921e-03,4.879954741515367921e-03
6.194736122809548287e-03,6.194736122809548287e-03,7.557313383063114613e-03,7.557313383063114613e-03,5.994639596728489062e-03,5.994639596728489062e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.789851430798716496e-03,-3.952409683115807454e-03,0.000000000000000000e+00,2.146035703844015752e-03,0.000000000000000000e+00,5.688124173922952560e-03,0.000000000000000000e+00,5.818010219979555600e-03,5.818010219979555600e-03,5.711576204859237539e-03,5.711576204859237539e-03
6.194736122809548287e-03,6.194736122809548287e-03,7.557313383063114613e-03,7.557313383063114613e-03,5.994639596728489062e-03,5.994639596728489062e-03,0.000000000000000000e+00,6.201755991472289453e-03,0.000000000000000000e+00,1.402888544133979766e-03,0.000000000000000000e+00,-1.556930653058716252e-03,0.000000000000000000e+00,-3.109384717672333646e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.818010219979555600e-03,5.818010219979555600e-03,5.711576204859237539e-03,5.711576204859237539e-03
